Date,TRMK,PLZL,SBER,ROSN,TATN,TTLK,UTAR,KMAZ,LSRG,MTSS,GMKN,DVEC,IRAO,GLTR,IRKT,MRKC,AFKS,LKOH,RTKM,MAGN,GAZP,NVTK,SNGS,TRNFP,AFLT,VTBR,CHMF,PIKK,NMTP,MGNT
2020-05-13,56.94,12295.0,187.31,348.0,517.8,0.307,6.29,54.3,579.4,318.45,207.62,0.817,4.709,2.61,30.06,0.2396,14.16,4819.0,80.15,37.5,184.2,1002.6,36.445,1287.0,72.0,171.03,838.0,373.5,8.7,3631.0
2020-05-14,57.0,12350.0,183.81,347.15,522.6,0.292,6.3,54.2,565.8,315.15,201.04,0.796,4.656,2.64,30.4,0.2368,13.8,4870.0,81.95,37.12,183.91,1003.0,39.28,1295.5,72.16,171.55,823.4,368.0,8.645,3508.0
2020-05-15,57.46,12306.0,183.85,350.05,514.2,0.3,6.33,54.3,583.2,320.15,202.06,0.783,4.6530000000000005,2.66,30.2,0.2392,14.0,4874.5,80.88,37.005,183.85,1008.2,40.145,1294.0,70.94,171.08,824.2,364.1,8.725,3544.5
2020-05-18,58.82,12257.0,188.93,375.05,549.0,0.299,6.54,55.2,602.0,325.5,214.74,0.798,4.745,2.64,30.34,0.2418,14.42,5170.5,82.38,37.845,192.5,1060.0,40.6,1289.0,71.56,174.95,861.0,368.5,8.795,3619.5
2020-05-19,59.2,12110.0,189.0,376.5,549.6,0.2975,6.65,54.7,593.0,327.25,219.2,0.796,4.8100000000000005,2.64,30.54,0.2404,14.506,5272.0,82.84,37.75,194.2,1077.0,40.04,1301.0,72.62,174.15,862.4,375.5,8.98,3657.0
2020-05-20,59.2,12073.5,193.98,380.25,566.5,0.298,6.6,55.2,593.0,332.55,229.52,0.802,4.89,2.64,30.5,0.2404,14.891,5450.0,82.2,38.615,196.74,1140.0,40.795,1333.0,73.02,176.05,884.4,369.4,9.175,3640.0
2020-05-21,59.36,11925.0,192.4,367.0,540.0,0.296,6.5,55.4,586.6,328.7,225.36,0.798,4.851,2.65,30.2,0.2394,14.52,5286.0,81.46,38.1,194.74,1093.0,39.0,1325.0,72.68,174.8,863.6,369.4,8.93,3600.0
2020-05-22,59.3,11814.5,188.9,364.5,544.0,0.2955,6.53,55.0,580.4,327.1,220.02,0.799,4.9695,2.63,30.72,0.24,14.488,5317.0,81.62,38.165,194.35,1078.4,39.8,1315.5,73.0,173.35,872.0,368.3,8.98,3616.0
2020-05-25,59.32,11975.0,191.0,373.95,557.0,0.295,6.55,55.2,588.2,332.2,223.94,0.805,5.149,2.64,30.74,0.2414,14.83,5412.5,82.03,39.275,197.55,1096.0,41.825,1310.5,73.6,175.03,908.0,369.4,9.16,3635.0
2020-05-26,59.28,11628.0,194.0,374.4,559.9,0.297,6.59,55.6,591.0,331.9,221.18,0.81,5.11,2.68,30.82,0.2542,14.84,5445.0,81.52,39.435,196.86,1093.0,41.7,1320.0,74.46,175.5,905.0,370.1,9.13,3615.5
2020-05-27,59.36,11262.5,198.51,374.9,559.8,0.295,6.6,55.3,589.2,326.5,221.1,0.826,5.078,2.68,30.98,0.2634,14.99,5352.5,81.21,39.685,194.73,1068.0,40.685,1320.0,77.9,176.95,919.4,372.2,9.125,3744.5
2020-05-28,59.36,11340.0,205.0,377.45,565.0,0.2925,6.59,55.5,593.8,324.05,225.44,0.85,5.114,2.68,32.64,0.2604,15.07,5392.0,82.4,41.825,196.86,1084.0,40.5,1328.5,79.2,179.85,940.0,381.0,9.335,3827.0
2020-05-29,59.24,11673.0,200.5,376.2,532.0,0.2905,6.54,55.9,584.8,320.0,221.1,0.828,4.944,2.71,32.4,0.2564,15.3,5242.5,82.92,40.44,199.95,1029.6,39.61,1291.0,78.06,181.55,934.6,383.9,9.48,3740.0
2020-06-01,59.36,11400.0,203.66,378.7,542.5,0.2925,6.51,56.0,590.6,319.6,220.26,0.846,4.9485,2.77,35.38,0.261,15.741,5318.0,83.5,41.0,198.72,1039.2,39.95,1336.5,81.88,183.2,939.0,377.0,9.77,3832.0
2020-06-02,59.38,11142.0,212.0,387.0,560.1,0.2885,6.49,60.6,606.2,326.7,222.2,0.844,5.053,2.75,34.78,0.2666,16.22,5400.0,84.44,41.6,201.97,1066.0,40.225,1381.0,84.4,185.88,945.0,378.8,9.605,3899.5
2020-06-03,59.4,10567.0,221.5,396.95,569.0,0.28,6.68,59.4,644.8,329.7,218.24,0.835,5.0895,2.8,34.94,0.2626,16.162,5549.5,84.72,42.585,208.0,1066.8,39.995,1394.0,86.6,189.9,954.6,383.5,9.695,3869.0
2020-06-04,59.46,10688.5,213.1,390.05,559.2,0.2755,6.58,58.3,635.0,323.5,200.0,0.823,4.9985,2.8,34.34,0.2606,17.133,5430.0,85.0,42.52,201.46,1067.6,39.99,1388.5,85.96,185.75,940.6,387.0,9.415,3836.0
2020-06-05,59.8,10246.0,219.1,401.95,569.9,0.2835,6.7,60.0,647.8,326.25,200.0,0.96,5.045,2.8,36.2,0.2654,16.941,5460.0,84.9,42.505,203.05,1086.4,40.335,1390.0,89.8,187.98,949.0,389.8,9.47,3846.0
2020-06-08,59.96,10149.0,220.3,400.15,578.4,0.288,7.66,59.4,666.0,325.5,205.02,0.963,5.135,2.78,37.24,0.2658,16.947,5372.0,84.2,42.99,204.91,1080.0,40.305,1376.0,95.7,188.47,944.0,398.2,9.58,3950.0
2020-06-09,59.9,10465.0,217.23,402.0,586.5,0.2885,7.86,58.0,654.0,329.15,202.48,0.959,5.041,2.83,36.92,0.2654,16.943,5425.0,84.9,42.635,204.84,1078.0,40.715,1381.0,92.4,188.5,948.0,395.1,9.4,3929.0
2020-06-10,59.74,10589.5,212.53,400.3,595.9,0.2865,8.07,58.8,676.6,326.85,202.4,0.943,4.97,2.82,35.76,0.2692,16.742,5342.0,84.98,42.78,201.75,1092.0,41.1,1386.5,89.28,187.9,950.4,396.3,9.45,3995.0
2020-06-11,59.86,10888.0,208.35,376.1,577.0,0.2835,7.67,57.3,668.0,322.8,194.82,0.938,4.8435,2.77,34.94,0.263,16.11,5350.0,84.0,41.08,196.74,1068.4,39.98,1370.0,87.7,183.72,939.0,395.7,9.19,4004.0
2020-06-12,59.86,10888.0,208.35,376.1,577.0,0.2835,7.67,57.3,668.0,322.8,194.82,0.938,4.8435,2.77,34.94,0.263,16.11,5350.0,84.0,41.08,196.74,1068.4,39.98,1370.0,87.7,183.72,939.0,395.7,9.19,4004.0
2020-06-15,59.8,10520.0,207.32,366.15,581.6,0.2805,7.68,58.6,651.8,323.8,190.58,0.925,4.9585,2.68,35.36,0.263,16.484,5264.0,82.68,40.55,194.2,1060.0,39.375,1346.0,87.64,184.23,879.2,400.6,9.135,3985.5
2020-06-16,59.64,10345.0,207.76,371.4,581.0,0.2865,7.55,57.8,675.8,328.0,194.72,0.935,5.0,2.76,35.3,0.273,16.95,5392.0,82.56,39.92,196.59,1075.4,39.965,1352.0,89.6,184.4,880.0,409.9,11.08,3950.0
2020-06-17,59.68,10742.0,208.14,371.75,565.4,0.287,7.35,57.7,660.0,325.75,192.56,0.931,5.0,2.8,34.5,0.2702,17.484,5343.0,82.69,39.315,195.86,1072.2,39.205,1346.0,85.0,182.5,883.6,414.4,11.09,3945.0
2020-06-18,59.7,10850.0,203.77,373.65,576.0,0.2895,7.22,57.3,660.0,326.05,189.26,0.931,4.9555,2.79,34.7,0.2726,17.131,5347.0,84.5,39.6,193.0,1075.2,38.41,1335.5,81.0,179.5,874.4,412.1,10.92,3820.0
2020-06-19,59.78,11067.5,207.0,376.15,586.5,0.289,7.14,57.6,703.0,327.35,190.04,0.928,4.942,2.72,34.78,0.278,16.785,5460.0,86.8,39.83,195.81,1079.0,39.095,1330.0,81.7,176.28,872.2,416.5,10.9,3980.0
2020-06-22,59.68,11336.5,206.4,375.65,589.1,0.288,7.19,58.1,690.8,325.0,191.22,0.932,4.97,2.74,34.24,0.2766,17.1,5469.0,86.0,39.375,194.3,1081.4,39.22,1379.5,82.1,177.82,870.6,419.9,10.755,4076.0
2020-06-23,59.8,11583.5,207.3,373.6,588.6,0.2885,7.17,57.4,713.0,324.7,196.36,0.931,4.938,2.74,34.14,0.2814,17.074,5452.0,85.26,39.01,194.83,1076.2,39.75,1385.0,81.2,177.7,872.0,425.1,10.75,4115.0
2020-06-24,59.8,11583.5,207.3,373.6,588.6,0.2885,7.17,57.4,713.0,324.7,196.36,0.931,4.938,2.74,34.14,0.2814,17.074,5452.0,85.26,39.01,194.83,1076.2,39.75,1385.0,81.2,177.7,872.0,425.1,10.75,4115.0
2020-06-25,59.82,11673.0,206.92,371.5,584.7,0.284,7.1,57.0,704.8,325.45,198.5,0.918,4.868,2.72,34.0,0.2768,17.18,5394.0,86.96,37.71,192.25,1064.0,39.135,1368.5,80.58,178.0,861.4,422.0,10.6,4140.5
2020-06-26,59.86,11738.5,203.15,367.05,572.6,0.283,7.08,57.0,709.0,324.3,196.78,0.915,4.898,2.72,33.64,0.2736,17.235,5321.5,89.12,37.71,193.0,1045.0,38.3,1345.5,79.38,175.76,851.6,424.8,10.3,4180.5
2020-06-29,60.0,11890.0,205.8,365.5,568.4,0.2835,7.07,57.0,713.0,325.95,191.96,0.923,4.882,2.72,33.5,0.279,17.45,5315.0,87.7,37.2,197.94,1043.8,38.535,1348.5,82.9,177.43,854.8,427.5,10.45,4156.5
2020-06-30,60.02,11970.0,203.22,361.8,556.3,0.279,7.1,57.1,700.8,330.45,187.84,1.016,4.865,2.75,34.38,0.2786,17.1,5313.0,87.7,36.985,194.31,1022.0,38.415,1341.5,82.34,175.25,864.0,425.0,10.46,4035.0
2020-07-01,60.02,11970.0,203.22,361.8,556.3,0.279,7.1,57.1,700.8,330.45,187.84,1.016,4.865,2.75,34.38,0.2786,17.1,5313.0,87.7,36.985,194.31,1022.0,38.415,1341.5,82.34,175.25,864.0,425.0,10.46,4035.0
2020-07-02,60.02,11974.0,209.6,366.05,567.5,0.284,7.27,57.5,729.6,330.85,187.54,1.024,5.009,2.8,36.48,0.2836,17.172,5416.0,87.63,37.605,195.28,1043.0,38.76,1369.0,81.62,177.05,869.0,427.9,10.55,4202.0
2020-07-03,60.08,12220.0,210.95,365.35,568.0,0.2825,7.31,57.1,729.2,334.6,190.0,1.064,5.018,2.78,35.94,0.2836,17.256,5416.5,88.09,37.95,197.2,1048.6,38.515,1367.0,80.98,178.35,884.2,425.2,10.68,4222.0
2020-07-06,60.0,12491.0,214.61,368.8,570.6,0.28,7.35,57.8,732.4,338.1,182.6,1.05,5.0785,2.87,34.86,0.2852,17.789,5483.5,89.1,38.56,199.99,1047.4,38.93,1376.5,81.24,180.4,901.0,428.7,10.745,4332.0
2020-07-07,59.9,12707.0,210.53,365.85,565.5,0.284,7.36,57.4,728.0,336.6,185.74,1.054,5.06,2.81,34.6,0.284,17.32,5464.0,88.0,38.14,197.96,1034.4,39.7,1378.5,80.28,178.67,892.2,424.2,10.695,4242.0
2020-07-08,59.9,12914.0,210.97,366.15,560.6,0.281,7.32,56.8,730.4,321.1,189.7,1.029,5.0755,2.85,34.56,0.283,18.0,5457.0,86.6,38.31,201.17,1045.4,39.16,1390.0,80.9,177.55,894.0,420.1,10.63,4225.0
2020-07-09,59.94,13280.0,209.11,364.25,552.5,0.2805,7.27,56.8,717.0,315.0,185.96,1.017,5.04,2.86,34.42,0.282,18.0,5087.0,85.6,38.675,199.44,1025.8,38.62,1367.5,80.88,175.88,876.2,416.2,10.61,4337.0
2020-07-10,59.98,13170.5,212.28,364.0,562.7,0.283,7.3,56.2,720.8,314.95,185.5,1.032,5.0575,2.84,34.08,0.2802,17.717,5098.0,87.03,38.64,200.94,1039.0,38.59,1369.0,81.56,176.18,880.2,409.8,10.63,4307.0
2020-07-13,60.0,12852.0,208.39,354.95,546.5,0.2805,7.33,58.7,712.0,315.7,179.46,1.043,5.017,2.86,34.28,0.283,17.865,4926.5,86.85,37.67,195.7,1036.4,37.905,1360.0,80.84,175.0,872.8,400.0,10.605,4291.0
2020-07-14,59.98,12819.5,209.5,355.0,547.9,0.2805,7.38,57.8,707.8,317.0,178.26,1.044,5.02,2.84,34.32,0.28,17.552,4884.0,85.7,38.57,193.6,1059.4,37.45,1342.5,81.66,174.58,876.0,424.0,10.535,4259.5
2020-07-15,59.86,13270.0,211.09,358.45,553.3,0.281,7.21,57.8,708.6,319.7,179.78,1.033,5.0,2.83,34.48,0.2812,17.95,4949.5,86.5,39.0,182.26,1069.8,37.27,1341.5,83.3,174.98,883.8,425.8,10.645,4298.0
2020-07-16,59.88,13168.0,211.35,361.1,553.6,0.28,7.23,58.1,721.2,321.0,181.12,1.018,4.9945,2.84,34.08,0.2834,18.087,4944.5,86.7,38.325,183.32,1067.2,36.9,1342.0,82.3,174.05,879.8,428.3,10.735,4303.5
2020-07-17,59.94,13225.0,210.81,359.85,550.9,0.28,7.2,58.5,715.0,321.55,183.5,1.026,5.335,2.82,33.96,0.285,18.41,4946.5,86.98,38.1,184.65,1086.8,36.845,1335.5,83.2,174.01,878.2,431.0,10.93,4302.0
2020-07-20,59.94,13342.0,213.89,361.35,554.9,0.2795,7.1,58.3,724.2,322.75,183.94,1.019,5.6735,2.82,33.7,0.289,19.222,4937.0,88.64,38.3,188.36,1094.0,37.225,1341.5,84.44,185.5,887.6,434.0,10.845,4476.5
2020-07-21,59.3,13484.5,215.73,364.45,560.4,0.282,7.19,58.2,737.8,322.2,183.8,1.031,5.66,2.89,33.62,0.289,18.926,4953.0,88.1,39.16,186.78,1099.0,37.585,1333.5,87.56,190.35,894.2,454.5,10.82,4648.0
2020-07-22,59.22,13920.0,216.71,364.7,560.9,0.2865,7.14,58.2,739.0,323.85,182.34,1.031,5.8155,2.91,33.96,0.2882,19.272,5037.0,89.87,38.79,187.15,1098.4,37.64,1339.0,86.08,189.45,896.6,456.0,10.88,4690.0
2020-07-23,58.08,14498.0,215.41,360.0,559.0,0.285,7.17,58.0,731.0,321.95,187.24,1.034,5.75,2.9,37.0,0.2872,19.005,4974.0,89.63,38.8,184.69,1082.4,37.2,1337.5,85.14,187.32,889.6,447.9,10.745,4720.0
2020-07-24,55.0,15265.0,215.97,359.75,564.7,0.285,7.15,58.1,732.2,321.0,190.6,1.031,6.0225,2.84,37.6,0.2906,18.898,4987.0,89.5,39.16,185.45,1093.0,38.2,1338.5,88.36,189.75,894.2,454.7,10.725,4782.5
2020-07-27,57.6,17248.0,216.9,358.25,560.9,0.2855,7.17,57.7,735.0,323.25,197.9,1.05,5.9485,2.84,36.42,0.2928,19.053,5013.5,90.0,39.125,185.03,1082.0,37.855,1352.5,87.64,196.05,909.6,463.6,9.58,4752.0
2020-07-28,57.06,16580.0,215.53,355.4,557.0,0.2875,7.15,57.6,741.0,326.7,196.18,1.048,5.741,2.83,36.18,0.2926,19.092,5023.0,90.23,40.395,184.3,1080.0,37.145,1350.0,83.74,194.53,919.2,480.5,9.51,4768.0
2020-07-29,58.4,16650.0,219.18,360.4,563.0,0.2875,7.13,60.0,741.6,329.8,198.08,1.039,5.7940000000000005,2.79,35.8,0.2952,19.283,5184.5,91.24,39.9,184.69,1089.6,37.39,1352.5,83.5,196.2,925.4,498.6,9.35,4698.0
2020-07-30,59.38,16240.0,218.15,355.85,558.4,0.29,7.11,59.5,735.0,325.6,196.2,1.039,5.7625,2.83,35.08,0.294,19.19,5115.0,90.22,39.285,182.52,1080.8,37.225,1351.5,82.54,193.05,908.4,489.5,9.2,4675.5
2020-07-31,60.38,16949.0,221.57,356.9,554.7,0.298,7.13,57.7,734.0,327.55,196.5,1.044,5.8,2.81,35.54,0.2962,19.758,5087.5,89.88,39.96,182.59,1089.4,37.25,1347.0,83.2,193.77,912.6,486.9,9.23,4586.0
2020-08-03,59.9,16850.0,226.72,356.45,547.2,0.3025,7.13,58.2,748.8,333.3,200.18,1.071,5.8615,2.79,35.26,0.3002,19.99,5037.0,90.7,39.76,183.6,1065.8,37.06,1323.5,83.86,200.63,916.8,506.0,9.225,4614.0
2020-08-04,58.3,17380.5,227.16,359.8,546.8,0.3095,7.21,58.4,775.6,335.7,203.98,0.98,5.818,2.88,35.1,0.3052,20.38,5038.5,93.28,40.095,183.31,1066.4,36.795,1329.0,82.08,201.93,934.6,502.9,9.25,4658.5
2020-08-05,58.44,18169.5,226.4,364.5,558.4,0.314,7.17,58.5,770.8,333.95,208.86,0.96,5.8065,2.85,35.1,0.3034,20.485,5136.0,97.74,40.175,189.15,1096.2,37.385,1342.0,81.96,192.75,940.6,497.8,9.255,4632.0
2020-08-06,58.1,18592.0,226.0,369.0,561.4,0.3145,7.16,58.6,770.4,332.75,208.42,0.948,5.787,2.81,35.46,0.3002,20.125,5130.0,96.56,40.005,189.07,1108.4,37.275,1352.0,82.06,189.15,939.8,497.6,9.175,4606.5
2020-08-07,58.22,18067.5,227.28,367.15,559.4,0.307,7.17,65.7,771.2,329.75,204.38,0.94,5.6245,2.83,35.7,0.298,20.116,5088.0,96.11,39.615,187.23,1104.8,37.18,1362.0,81.48,183.6,924.8,498.6,9.17,4618.0
2020-08-10,58.68,17753.0,225.99,368.25,559.8,0.308,7.16,64.9,769.4,329.15,206.12,0.949,5.642,2.82,35.46,0.2984,20.114,5112.0,96.83,39.535,187.7,1107.4,37.42,1358.0,83.0,183.78,933.2,493.5,9.185,4613.5
2020-08-11,58.36,16834.0,232.65,367.2,581.0,0.3085,7.2,63.8,777.0,329.55,204.26,0.948,5.5775,2.79,35.82,0.2994,21.8,5170.0,97.25,39.39,189.7,1115.0,37.64,1370.0,83.22,184.65,944.4,488.2,9.12,4622.0
2020-08-12,58.5,17301.5,242.4,377.85,605.6,0.309,7.25,65.0,792.0,337.5,207.7,0.942,5.6635,2.79,36.22,0.2978,21.669,5303.0,97.48,40.085,192.8,1153.4,38.59,1400.5,85.82,188.4,973.6,500.2,9.16,4619.5
2020-08-13,58.7,17460.0,241.39,387.3,604.9,0.3085,7.29,64.8,787.0,337.9,209.3,0.946,5.6555,2.75,36.14,0.3,21.415,5312.0,98.18,40.105,193.76,1150.0,38.71,1461.5,86.26,188.2,970.0,495.1,9.215,4738.5
2020-08-14,58.7,17419.0,239.99,387.95,608.5,0.309,7.2,65.4,793.0,340.2,207.86,0.942,5.6695,2.75,35.96,0.2992,21.747,5284.5,99.28,39.915,192.83,1180.2,38.44,1453.5,86.1,188.6,965.6,497.7,9.16,4763.5
2020-08-17,58.54,18152.5,237.8,389.55,600.1,0.311,7.12,64.2,785.6,341.95,207.1,0.943,5.628,2.75,36.22,0.2994,21.1,5281.5,99.94,40.0,190.47,1162.6,38.385,1462.0,84.96,188.05,968.4,498.5,9.14,4688.0
2020-08-18,58.98,17948.0,236.3,391.85,597.6,0.3135,7.25,63.5,783.6,341.9,207.98,0.939,5.5585,2.72,35.74,0.3004,20.924,5268.5,100.15,39.505,190.3,1154.4,37.905,1454.5,83.44,186.78,960.8,491.8,9.13,4690.5
2020-08-19,58.5,17633.0,239.4,388.5,590.9,0.32,7.24,66.8,775.0,342.0,205.0,0.941,5.554,2.71,35.8,0.3,20.826,5246.5,101.5,40.365,189.26,1147.2,38.075,1454.5,83.5,187.23,966.0,493.0,9.095,4671.5
2020-08-20,58.46,17830.0,232.48,381.6,572.8,0.3325,7.18,64.5,767.0,341.9,199.88,0.936,5.418,2.75,35.82,0.29,20.575,5137.5,97.45,39.89,186.95,1127.8,37.3,1432.5,83.26,184.85,957.8,494.5,9.005,4561.5
2020-08-21,58.52,17686.0,231.22,382.8,566.1,0.321,7.16,64.4,771.8,341.5,199.42,0.93,5.3345,2.72,35.74,0.2894,20.7,5092.5,96.62,39.665,184.51,1120.6,37.035,1422.5,83.12,181.8,960.2,495.9,8.87,4523.0
2020-08-24,58.48,17966.0,231.81,388.65,570.7,0.32,7.18,64.3,772.4,344.25,200.0,0.931,5.3735,2.72,35.74,0.2986,21.39,5186.0,97.79,39.78,187.1,1141.4,37.595,1422.5,84.12,181.57,962.6,495.2,8.99,4608.0
2020-08-25,58.6,17985.5,228.08,392.8,571.0,0.325,7.17,63.9,776.8,344.75,198.3,0.923,5.335,2.74,35.3,0.2942,21.389,5220.0,96.91,39.63,186.25,1138.0,37.25,1416.0,83.0,179.26,962.8,496.5,9.0,4642.5
2020-08-26,58.8,18344.5,227.8,397.5,571.6,0.3375,7.12,63.3,773.0,346.65,199.76,0.925,5.354,2.71,35.72,0.2968,21.333,5278.0,97.81,39.585,187.48,1138.4,38.48,1424.0,83.38,180.32,962.4,499.0,9.04,4666.0
2020-08-27,58.88,18170.0,226.23,389.65,561.4,0.3325,7.12,64.7,774.2,348.7,196.7,0.925,5.2905,2.72,35.92,0.2976,21.224,5174.0,96.95,38.825,184.58,1110.4,37.77,1414.0,82.86,180.45,952.2,496.0,8.98,4728.0
2020-08-28,58.6,18366.0,226.3,380.65,556.8,0.3265,7.12,63.9,780.0,341.75,193.64,0.917,5.298,2.72,36.12,0.2944,21.297,5082.0,97.14,38.6,182.9,1096.4,37.2,1381.5,82.24,179.75,943.6,497.6,8.905,4581.5
2020-08-31,58.5,18085.5,226.1,373.2,547.8,0.326,7.09,63.8,780.4,335.9,193.94,0.922,5.217,2.73,36.0,0.288,21.39,4991.0,96.63,37.85,181.01,1103.0,36.705,1376.5,81.02,176.87,931.0,506.2,8.87,4474.5
2020-09-01,58.8,17868.0,227.64,373.9,549.5,0.3185,7.13,63.3,789.0,339.5,199.3,0.927,5.4235,2.71,35.8,0.2886,21.629,4949.0,97.29,38.33,184.22,1106.0,36.85,1403.0,82.14,180.32,946.4,525.2,8.79,4497.5
2020-09-02,58.88,17529.5,222.57,371.5,545.0,0.314,7.06,62.3,790.0,335.8,199.16,0.918,5.38,2.75,35.6,0.2898,20.927,4852.0,95.97,37.68,181.95,1097.0,35.915,1378.0,81.4,177.77,951.0,536.0,8.655,4564.5
2020-09-03,58.8,16951.0,218.32,366.2,532.6,0.3295,7.0,61.2,785.8,335.4,198.38,0.917,5.3235,2.75,34.7,0.2904,20.573,4814.0,96.88,36.97,179.13,1095.0,35.5,1366.0,80.86,175.4,943.6,527.2,8.65,4565.0
2020-09-04,58.58,17266.0,222.21,372.5,536.4,0.327,7.0,61.8,798.6,336.0,199.24,0.915,5.36,2.75,34.14,0.2866,20.719,4858.0,97.23,37.195,179.55,1130.4,35.29,1368.5,81.8,176.67,947.4,534.0,8.655,4590.5
2020-09-07,58.6,17431.0,221.32,371.4,533.9,0.3255,6.98,63.1,821.8,335.8,200.06,0.917,5.3215,2.74,34.32,0.2874,20.65,4795.0,96.46,36.93,177.04,1113.6,35.24,1369.5,81.96,176.05,929.6,558.0,8.705,4558.5
2020-09-08,58.68,17023.0,217.68,367.9,523.9,0.324,6.89,61.6,817.0,332.35,198.9,0.913,5.223,2.74,33.9,0.2872,20.488,4719.5,95.01,36.355,172.95,1102.8,34.515,1358.0,81.26,174.13,928.6,553.2,8.6,4535.0
2020-09-09,58.84,16735.0,218.0,371.8,529.7,0.322,6.98,62.5,807.6,336.1,197.08,0.916,5.34,2.71,34.26,0.2892,20.678,4709.0,94.5,37.48,173.69,1092.0,35.03,1360.0,81.98,175.15,943.6,566.9,8.62,4456.0
2020-09-10,59.18,16806.5,220.6,366.9,528.0,0.3245,7.0,62.7,803.2,332.2,195.28,0.915,5.4165,2.76,35.18,0.29,20.648,4661.0,94.82,36.98,173.8,1078.0,34.67,1367.5,81.66,175.75,966.0,564.1,8.66,4475.0
2020-09-11,58.46,17067.0,221.07,370.05,537.6,0.3255,7.04,62.6,811.8,331.7,193.54,0.912,5.5885,2.74,35.06,0.2928,20.95,4725.5,94.92,37.44,178.05,1077.8,35.09,1381.0,81.72,177.1,968.0,564.8,8.63,4663.5
2020-09-14,58.34,16950.0,227.37,374.45,538.9,0.326,6.92,62.5,821.2,333.7,194.92,0.913,5.576,2.75,35.04,0.297,20.94,4752.5,95.37,38.63,178.19,1091.2,36.12,1392.0,82.04,179.0,987.4,564.1,8.61,4671.5
2020-09-15,60.86,16943.0,231.5,385.3,552.8,0.327,7.05,62.9,844.0,336.95,196.34,0.916,5.6205,2.77,35.1,0.2984,21.024,4876.0,96.19,39.12,182.22,1118.2,36.84,1399.0,82.38,180.93,997.0,570.0,8.685,4724.5
2020-09-16,60.82,17270.0,231.06,385.75,531.4,0.3255,7.11,62.7,857.2,338.75,192.7,0.911,5.583,2.77,34.46,0.3022,21.37,4863.5,96.7,38.515,183.26,1114.4,36.515,1396.5,82.66,178.97,987.2,569.0,8.625,4710.0
2020-09-17,60.84,16947.0,231.46,382.55,517.4,0.326,7.14,63.0,847.0,339.75,192.7,0.907,5.898,2.81,34.22,0.3038,20.854,4793.5,96.98,39.35,183.9,1125.0,36.505,1443.0,82.2,178.52,989.8,562.2,8.96,4863.0
2020-09-18,60.96,16930.0,230.3,376.5,507.8,0.327,7.03,63.2,871.0,337.45,193.0,0.915,5.83,2.9,34.18,0.3042,20.698,4677.0,97.56,39.61,181.52,1122.0,36.27,1451.0,81.78,177.45,976.0,559.1,9.2,4805.0
2020-09-21,60.88,16460.0,226.25,368.3,480.7,0.323,6.86,62.0,872.0,337.8,186.94,0.91,5.7145,2.88,33.84,0.2956,20.19,4511.0,96.73,39.51,177.17,1092.0,35.38,1434.5,79.3,174.27,972.2,549.4,8.82,4772.5
2020-09-22,60.92,16285.0,229.88,374.8,479.7,0.333,7.06,62.1,867.4,339.45,187.58,0.917,5.645,2.79,33.72,0.296,20.9,4529.0,97.28,38.915,179.0,1087.6,35.555,1430.0,77.8,173.17,976.2,550.8,8.7,4962.0
2020-09-23,60.96,16309.5,228.5,370.75,460.0,0.33,6.99,61.7,862.0,339.35,188.6,0.908,5.582,2.77,34.08,0.299,21.79,4456.0,98.21,39.265,177.0,1054.0,34.86,1440.0,77.12,171.78,968.0,559.6,8.6,4989.5
2020-09-24,60.98,16335.0,228.17,376.7,467.5,0.335,6.99,61.5,872.2,337.2,187.8,0.907,5.5985,2.75,33.94,0.2972,21.777,4563.0,96.79,38.07,174.23,1063.0,34.97,1446.0,75.7,171.38,975.0,557.7,8.53,5057.0
2020-09-25,60.9,16335.5,228.24,381.4,464.0,0.335,6.9,60.6,862.6,340.2,188.88,0.91,5.657,2.76,33.6,0.2926,21.152,4560.0,98.5,38.4,173.77,1081.4,34.765,1452.0,74.18,171.13,984.6,559.0,8.6,5025.0
2020-09-28,60.96,16423.5,228.63,385.9,474.5,0.33,6.9,59.9,870.0,344.4,188.26,0.908,5.8465,2.76,33.5,0.2968,21.349,4627.0,99.25,38.95,172.74,1092.0,35.07,1467.5,75.78,172.48,983.0,564.2,8.585,5080.0
2020-09-29,60.92,16658.0,225.48,384.0,464.7,0.3285,6.9,59.7,882.8,339.1,188.0,0.911,5.79,2.83,33.76,0.2954,21.144,4508.5,99.44,39.16,171.44,1073.2,35.375,1484.5,74.42,172.9,1008.0,569.4,8.54,4965.5
2020-09-30,60.9,16250.5,229.14,383.0,463.6,0.328,6.83,59.7,856.2,338.7,187.62,0.912,5.62,2.82,33.46,0.2958,21.08,4470.0,98.41,38.63,169.97,1064.0,34.685,1475.5,74.12,172.38,992.0,568.2,8.565,4956.0
2020-10-01,60.92,16352.0,227.23,385.45,458.5,0.3265,6.8100000000000005,59.9,860.4,338.3,187.26,0.906,5.464,2.78,33.2,0.2964,21.926,4408.5,96.87,38.15,168.4,1050.4,35.285,1460.5,71.16,171.25,996.6,570.3,8.485,4896.0
2020-10-02,60.9,16737.0,208.8,380.45,453.1,0.3225,6.77,59.3,872.2,340.45,188.4,0.91,5.467,2.76,32.4,0.2954,23.2,4379.0,97.02,38.3,169.47,1060.4,35.225,1458.0,69.0,169.18,1001.6,567.2,8.425,4906.5
